TSH_CODE,TSH_STAG_DATE,TSH_TRX_STAG,TSH_TST_CODE,TRANSACTION_STAGE_LABEL,ROWID
"58,157",2020-12-20 22:51:56.154,00,"58,617",,AAAW1ZAAFAABjMSABz
"58,160",2020-12-20 22:51:58.087,00,"58,620",,AAAW1ZAAFAABjMSAB0
"58,173",2020-12-20 22:52:00.458,00,"58,635",,AAAW1ZAAFAABjMSAB1
"58,180",2020-12-20 22:52:00.714,00,"58,643",,AAAW1ZAAFAABjMSAB2
"58,186",2020-12-20 22:52:01.282,00,"58,646",,AAAW1ZAAFAABjMSAB3
"58,188",2020-12-20 22:52:03.47,00,"58,647",,AAAW1ZAAFAABjMSAB4
"58,191",2020-12-20 22:52:04.246,00,"58,649",,AAAW1ZAAFAABjMSAB5
"58,196",2020-12-20 22:52:04.881,00,"58,652",,AAAW1ZAAFAABjMSAB6
"58,207",2020-12-20 22:52:05.959,00,"58,669",,AAAW1ZAAFAABjMSAB7
"58,212",2020-12-20 22:52:07.819,00,"58,671",,AAAW1ZAAFAABjMSAB8
"58,216",2020-12-20 22:52:09.782,00,"58,675",,AAAW1ZAAFAABjMSAB9
"58,220",2020-12-20 22:52:10.368,00,"58,680",,AAAW1ZAAFAABjMSAB+
"58,227",2020-12-20 22:52:11.412,00,"58,686",,AAAW1ZAAFAABjMSAB/
"58,231",2020-12-20 22:52:11.517,00,"58,692",,AAAW1ZAAFAABjMSACA
"58,232",2020-12-20 22:52:12.208,00,"58,694",,AAAW1ZAAFAABjMSACB
"58,240",2020-12-20 22:52:12.406,00,"58,687",,AAAW1ZAAFAABjMSACC
"58,243",2020-12-20 22:52:13.712,00,"58,703",,AAAW1ZAAFAABjMSACD
"58,247",2020-12-20 22:52:14.574,00,"58,707",,AAAW1ZAAFAABjMSACE
"58,250",2020-12-20 22:52:14.8,00,"58,710",,AAAW1ZAAFAABjMSACF
"58,256",2020-12-20 22:52:16.313,00,"58,717",,AAAW1ZAAFAABjMSACG
"58,267",2020-12-20 22:52:17.543,00,"58,726",,AAAW1ZAAFAABjMSACH
"58,271",2020-12-20 22:52:22.43,00,"58,731",,AAAW1ZAAFAABjMSACI
"58,283",2020-12-20 22:52:31.912,00,"58,743",,AAAW1ZAAFAABjMSACJ
"58,293",2020-12-20 22:52:33.323,00,"58,750",,AAAW1ZAAFAABjMSACK
"58,309",2020-12-20 22:52:45.364,00,"58,770",,AAAW1ZAAFAABjMSACL
"58,312",2020-12-20 22:52:47.187,00,"58,760",,AAAW1ZAAFAABjMSACM
"58,314",2020-12-20 22:52:47.785,00,"58,774",,AAAW1ZAAFAABjMSACN
"58,318",2020-12-20 22:52:48.621,00,"58,776",,AAAW1ZAAFAABjMSACO
"58,329",2020-12-20 22:52:53.029,00,"58,789",,AAAW1ZAAFAABjMSACP
"58,335",2020-12-20 22:52:56.922,00,"58,796",,AAAW1ZAAFAABjMSACQ
"58,336",2020-12-20 22:52:56.833,00,"58,798",,AAAW1ZAAFAABjMSACR
"58,342",2020-12-20 22:52:59.126,00,"58,803",,AAAW1ZAAFAABjMSACS
"58,351",2020-12-20 22:53:02.041,00,"58,813",,AAAW1ZAAFAABjMSACT
"58,359",2020-12-20 22:53:02.889,00,"58,819",,AAAW1ZAAFAABjMSACU
"58,365",2020-12-20 22:53:04.935,00,"58,825",,AAAW1ZAAFAABjMSACV
"58,370",2020-12-20 22:53:07.357,00,"58,830",,AAAW1ZAAFAABjMSACW
"58,372",2020-12-20 22:53:07.755,00,"58,833",,AAAW1ZAAFAABjMSACX
"58,379",2020-12-20 22:53:08.795,00,"58,838",,AAAW1ZAAFAABjMSACY
"58,385",2020-12-20 22:53:10.076,00,"58,845",,AAAW1ZAAFAABjMSACZ
"58,388",2020-12-20 22:53:11.528,00,"58,849",,AAAW1ZAAFAABjMSACa
"58,394",2020-12-20 22:53:13.47,00,"58,858",,AAAW1ZAAFAABjMSACb
"58,399",2020-12-20 22:53:15.932,00,"58,862",,AAAW1ZAAFAABjMSACc
"58,413",2020-12-20 22:53:21.975,00,"58,877",,AAAW1ZAAFAABjMSACd
"58,420",2020-12-20 22:53:23.665,00,"58,882",,AAAW1ZAAFAABjMSACe
"58,419",2020-12-20 22:53:23.775,00,"58,883",,AAAW1ZAAFAABjMSACf
"58,434",2020-12-20 22:53:27.117,00,"58,897",,AAAW1ZAAFAABjMSACg
"58,442",2020-12-20 22:53:29.884,00,"58,904",,AAAW1ZAAFAABjMSACh
"58,445",2020-12-20 22:53:30.305,00,"58,903",,AAAW1ZAAFAABjMSACi
"58,464",2020-12-20 22:53:36.886,00,"58,922",,AAAW1ZAAFAABjMSACj
"58,467",2020-12-20 22:53:38.547,00,"58,928",,AAAW1ZAAFAABjMSACk
"58,474",2020-12-20 22:53:40.227,00,"58,934",,AAAW1ZAAFAABjMSACl
"58,477",2020-12-20 22:53:41.266,00,"58,937",,AAAW1ZAAFAABjMSACm
"58,494",2020-12-20 22:53:44.751,00,"58,955",,AAAW1ZAAFAABjMSACn
"58,495",2020-12-20 22:53:45.46,00,"58,956",,AAAW1ZAAFAABjMSACo
"58,515",2020-12-20 22:53:49.055,00,"58,975",,AAAW1ZAAFAABjMSACp
"58,517",2020-12-20 22:53:49.528,00,"58,976",,AAAW1ZAAFAABjMSACq
"58,520",2020-12-20 22:53:50.125,00,"58,980",,AAAW1ZAAFAABjMSACr
"58,522",2020-12-20 22:53:51.819,00,"58,985",,AAAW1ZAAFAABjMSACs
"58,537",2020-12-20 22:53:54.427,00,"58,998",,AAAW1ZAAFAABjMSACt
"58,542",2020-12-20 22:53:56.523,00,"59,003",,AAAW1ZAAFAABjMSACu
"58,559",2020-12-20 22:53:58.704,00,"59,020",,AAAW1ZAAFAABjMSACv
"58,565",2020-12-20 22:54:00.936,00,"59,025",,AAAW1ZAAFAABjMSACw
"58,567",2020-12-20 22:54:02.295,00,"59,028",,AAAW1ZAAFAABjMSACx
"58,576",2020-12-20 22:54:04.313,00,"59,036",,AAAW1ZAAFAABjMSACy
"58,579",2020-12-20 22:54:04.185,00,"59,039",,AAAW1ZAAFAABjMSACz
"58,585",2020-12-20 22:54:07.157,00,"59,047",,AAAW1ZAAFAABjMSAC0
"58,613",2020-12-20 22:54:14.911,00,"59,074",,AAAW1ZAAFAABjMSAC1
"58,629",2020-12-20 22:54:20.922,00,"59,093",,AAAW1ZAAFAABjMSAC2
"58,642",2020-12-20 22:54:26.774,00,"59,102",,AAAW1ZAAFAABjMSAC3
"58,651",2020-12-20 22:54:28.922,00,"59,110",,AAAW1ZAAFAABjMSAC4
"58,654",2020-12-20 22:54:29.912,00,"59,113",,AAAW1ZAAFAABjMSAC5
"58,662",2020-12-20 22:54:33.475,00,"59,122",,AAAW1ZAAFAABjMSAC6
"58,666",2020-12-20 22:54:34.86,00,"59,126",,AAAW1ZAAFAABjMSAC7
"58,672",2020-12-20 22:54:36.169,00,"59,132",,AAAW1ZAAFAABjMSAC8
"58,674",2020-12-20 22:54:36.82,00,"59,134",,AAAW1ZAAFAABjMSAC9
"58,680",2020-12-20 22:54:40.42,00,"59,142",,AAAW1ZAAFAABjMSAC+
"58,731",2020-12-20 22:54:51.818,00,"59,190",,AAAW1ZAAFAABjMSAC/
"58,735",2020-12-20 22:54:53.11,00,"59,195",,AAAW1ZAAFAABjMSADA
"58,736",2020-12-20 22:54:53.268,00,"59,196",,AAAW1ZAAFAABjMSADB
"58,737",2020-12-20 22:54:53.412,00,"59,197",,AAAW1ZAAFAABjMSADC
"58,743",2020-12-20 22:54:55.633,00,"59,204",,AAAW1ZAAFAABjMSADD
"58,747",2020-12-20 22:54:56.514,00,"59,208",,AAAW1ZAAFAABjMSADE
"58,754",2020-12-20 22:54:57.293,00,"59,215",,AAAW1ZAAFAABjMSADF
"58,756",2020-12-20 22:54:57.861,00,"59,217",,AAAW1ZAAFAABjMSADG
"58,760",2020-12-20 22:54:58.658,00,"59,219",,AAAW1ZAAFAABjMSADH
"58,766",2020-12-20 22:55:02.088,00,"59,229",,AAAW1ZAAFAABjMSADI
"58,767",2020-12-20 22:55:02.009,00,"59,227",,AAAW1ZAAFAABjMSADJ
"58,771",2020-12-20 22:55:02.455,00,"59,231",,AAAW1ZAAFAABjMSADK
"58,773",2020-12-20 22:55:03.633,00,"59,235",,AAAW1ZAAFAABjMSADL
"58,788",2020-12-20 22:55:08.598,00,"59,248",,AAAW1ZAAFAABjMSADM
"58,792",2020-12-20 22:55:08.89,00,"59,252",,AAAW1ZAAFAABjMSADN
"58,795",2020-12-20 22:55:08.979,00,"59,255",,AAAW1ZAAFAABjMSADO
"58,799",2020-12-20 22:55:09.702,00,"59,261",,AAAW1ZAAFAABjMSADP
"58,807",2020-12-20 22:55:14.251,00,"59,267",,AAAW1ZAAFAABjMSADQ
"58,813",2020-12-20 22:55:15.075,00,"59,273",,AAAW1ZAAFAABjMSADR
"58,825",2020-12-20 22:55:18.677,00,"59,285",,AAAW1ZAAFAABjMSADS
"58,830",2020-12-20 22:55:22.098,00,"59,290",,AAAW1ZAAFAABjMSADT
"58,841",2020-12-20 22:55:30.498,00,"59,303",,AAAW1ZAAFAABjMSADU
"58,844",2020-12-20 22:55:31.031,00,"59,302",,AAAW1ZAAFAABjMSADV
"58,852",2020-12-20 22:55:34.321,00,"59,311",,AAAW1ZAAFAABjMSADW
"58,858",2020-12-20 22:55:34.669,00,"59,316",,AAAW1ZAAFAABjMSADX
"58,859",2020-12-20 22:55:34.865,00,"59,318",,AAAW1ZAAFAABjMSADY
"58,861",2020-12-20 22:55:36.717,00,"59,321",,AAAW1ZAAFAABjMSADZ
"58,865",2020-12-20 22:55:37.561,00,"59,326",,AAAW1ZAAFAABjMSADa
"58,870",2020-12-20 22:55:39.351,00,"59,329",,AAAW1ZAAFAABjMSADb
"58,877",2020-12-20 22:55:42.146,00,"59,336",,AAAW1ZAAFAABjMSADc
"58,886",2020-12-20 22:55:42.348,00,"59,346",,AAAW1ZAAFAABjMSADd
"58,899",2020-12-20 22:55:47.257,00,"59,357",,AAAW1ZAAFAABjMSADe
"58,904",2020-12-20 22:55:48.083,00,"59,365",,AAAW1ZAAFAABjMSADf
"58,907",2020-12-20 22:55:49.12,00,"59,367",,AAAW1ZAAFAABjMSADg
"58,909",2020-12-20 22:55:49.991,00,"59,369",,AAAW1ZAAFAABjMSADh
"58,913",2020-12-20 22:55:51.0,00,"59,373",,AAAW1ZAAFAABjMSADi
"58,914",2020-12-20 22:55:51.49,00,"59,375",,AAAW1ZAAFAABjMSADj
"58,917",2020-12-20 22:55:52.259,00,"59,380",,AAAW1ZAAFAABjMSADk
"58,927",2020-12-20 22:55:54.339,00,"59,387",,AAAW1ZAAFAABjMSADl
"58,945",2020-12-20 22:55:59.008,00,"59,404",,AAAW1ZAAFAABjMSADm
"58,947",2020-12-20 22:55:59.434,00,"59,409",,AAAW1ZAAFAABjMSADn
"58,952",2020-12-20 22:56:00.243,00,"59,412",,AAAW1ZAAFAABjMSADo
"58,965",2020-12-20 22:56:03.929,00,"59,425",,AAAW1ZAAFAABjMSADp
"58,968",2020-12-20 22:56:04.824,00,"59,429",,AAAW1ZAAFAABjMSADq
"58,980",2020-12-20 22:56:05.535,00,"59,436",,AAAW1ZAAFAABjMSADr
"58,987",2020-12-20 22:56:06.689,00,"59,446",,AAAW1ZAAFAABjMSADs
"58,990",2020-12-20 22:56:09.34,00,"59,451",,AAAW1ZAAFAABjMSADt
"59,007",2020-12-20 22:56:10.983,00,"59,467",,AAAW1ZAAFAABjMSADu
"59,017",2020-12-20 22:56:13.088,00,"59,480",,AAAW1ZAAFAABjMSADv
"59,023",2020-12-20 22:56:13.955,00,"59,482",,AAAW1ZAAFAABjMSADw
"59,027",2020-12-20 22:56:14.759,00,"59,487",,AAAW1ZAAFAABjMSADx
"59,033",2020-12-20 22:56:15.799,00,"59,492",,AAAW1ZAAFAABjMTAAA
"59,034",2020-12-20 22:56:16.527,00,"59,494",,AAAW1ZAAFAABjMTAAB
"59,047",2020-12-20 22:56:19.301,00,"59,509",,AAAW1ZAAFAABjMTAAC
"59,069",2020-12-20 22:56:24.938,00,"59,530",,AAAW1ZAAFAABjMTAAD
"59,072",2020-12-20 22:56:25.909,00,"59,534",,AAAW1ZAAFAABjMTAAE
"59,095",2020-12-20 22:56:30.56,00,"59,553",,AAAW1ZAAFAABjMTAAF
"59,098",2020-12-20 22:56:30.63,00,"59,558",,AAAW1ZAAFAABjMTAAG
"59,102",2020-12-20 22:56:32.092,00,"59,562",,AAAW1ZAAFAABjMTAAH
"59,115",2020-12-20 22:56:34.516,00,"59,573",,AAAW1ZAAFAABjMTAAI
"59,132",2020-12-20 22:56:37.238,00,"59,590",,AAAW1ZAAFAABjMTAAJ
"59,134",2020-12-20 22:56:38.424,00,"59,599",,AAAW1ZAAFAABjMTAAK
"59,150",2020-12-20 22:56:40.303,00,"59,608",,AAAW1ZAAFAABjMTAAL
"59,174",2020-12-20 22:56:44.292,00,"59,632",,AAAW1ZAAFAABjMTAAM
"59,177",2020-12-20 22:56:44.846,00,"59,637",,AAAW1ZAAFAABjMTAAN
"59,183",2020-12-20 22:56:46.326,00,"59,645",,AAAW1ZAAFAABjMTAAO
"59,191",2020-12-20 22:56:47.907,00,"59,652",,AAAW1ZAAFAABjMTAAP
"59,205",2020-12-20 22:56:50.526,00,"59,663",,AAAW1ZAAFAABjMTAAQ
"59,210",2020-12-20 22:56:50.863,00,"59,670",,AAAW1ZAAFAABjMTAAR
"59,215",2020-12-20 22:56:50.948,00,"59,671",,AAAW1ZAAFAABjMTAAS
"59,235",2020-12-20 22:56:55.436,00,"59,698",,AAAW1ZAAFAABjMTAAT
"59,237",2020-12-20 22:56:55.778,00,"59,696",,AAAW1ZAAFAABjMTAAU
"59,244",2020-12-20 22:56:56.06,00,"59,703",,AAAW1ZAAFAABjMTAAV
"59,245",2020-12-20 22:56:56.292,00,"59,704",,AAAW1ZAAFAABjMTAAW
"59,260",2020-12-20 22:56:58.988,00,"59,720",,AAAW1ZAAFAABjMTAAX
"59,262",2020-12-20 22:56:59.793,00,"59,723",,AAAW1ZAAFAABjMTAAY
"59,264",2020-12-20 22:56:59.839,00,"59,724",,AAAW1ZAAFAABjMTAAZ
"59,281",2020-12-20 22:57:03.276,00,"59,741",,AAAW1ZAAFAABjMTAAa
"59,285",2020-12-20 22:57:04.019,00,"59,747",,AAAW1ZAAFAABjMTAAb
"59,297",2020-12-20 22:57:05.983,00,"59,758",,AAAW1ZAAFAABjMTAAc
"59,303",2020-12-20 22:57:06.52,00,"59,766",,AAAW1ZAAFAABjMTAAd
"59,305",2020-12-20 22:57:07.151,00,"59,767",,AAAW1ZAAFAABjMTAAe
"59,318",2020-12-20 22:57:09.859,00,"59,778",,AAAW1ZAAFAABjMTAAf
"59,323",2020-12-20 22:57:10.456,00,"59,784",,AAAW1ZAAFAABjMTAAg
"59,325",2020-12-20 22:57:11.086,00,"59,785",,AAAW1ZAAFAABjMTAAh
"59,338",2020-12-20 22:57:13.033,00,"59,798",,AAAW1ZAAFAABjMTAAi
"59,350",2020-12-20 22:57:14.612,00,"59,806",,AAAW1ZAAFAABjMTAAj
"59,355",2020-12-20 22:57:16.342,00,"59,817",,AAAW1ZAAFAABjMTAAk
"59,356",2020-12-20 22:57:16.342,00,"59,820",,AAAW1ZAAFAABjMTAAl
"59,360",2020-12-20 22:57:16.812,00,"59,818",,AAAW1ZAAFAABjMTAAm
"59,384",2020-12-20 22:57:20.883,00,"59,841",,AAAW1ZAAFAABjMTAAn
"59,389",2020-12-20 22:57:21.991,00,"59,851",,AAAW1ZAAFAABjMTAAo
"59,392",2020-12-20 22:57:21.898,00,"59,856",,AAAW1ZAAFAABjMTAAp
"59,395",2020-12-20 22:57:22.136,00,"59,849",,AAAW1ZAAFAABjMTAAq
"59,401",2020-12-20 22:57:23.86,00,"59,861",,AAAW1ZAAFAABjMTAAr
"59,404",2020-12-20 22:57:24.496,00,"59,864",,AAAW1ZAAFAABjMTAAs
"59,421",2020-12-20 22:57:27.029,00,"59,881",,AAAW1ZAAFAABjMTAAt
"59,424",2020-12-20 22:57:27.753,00,"59,885",,AAAW1ZAAFAABjMTAAu
"59,441",2020-12-20 22:57:30.75,00,"59,902",,AAAW1ZAAFAABjMTAAv
"59,455",2020-12-20 22:57:32.587,00,"59,915",,AAAW1ZAAFAABjMTAAw
"59,461",2020-12-20 22:57:34.033,00,"59,921",,AAAW1ZAAFAABjMTAAx
"59,467",2020-12-20 22:57:34.613,00,"59,927",,AAAW1ZAAFAABjMTAAy
"59,472",2020-12-20 22:57:35.925,00,"59,932",,AAAW1ZAAFAABjMTAAz
"59,476",2020-12-20 22:57:37.732,00,"59,935",,AAAW1ZAAFAABjMTAA0
"59,485",2020-12-20 22:57:38.235,00,"59,945",,AAAW1ZAAFAABjMTAA1
"59,493",2020-12-20 22:57:39.76,00,"59,952",,AAAW1ZAAFAABjMTAA2
"59,503",2020-12-20 22:57:41.08,00,"59,961",,AAAW1ZAAFAABjMTAA3
"59,509",2020-12-20 22:57:41.188,00,"59,971",,AAAW1ZAAFAABjMTAA4
"59,513",2020-12-20 22:57:43.691,00,"59,975",,AAAW1ZAAFAABjMTAA5
"59,515",2020-12-20 22:57:43.673,00,"59,976",,AAAW1ZAAFAABjMTAA6
"59,516",2020-12-20 22:57:44.734,00,"59,974",,AAAW1ZAAFAABjMTAA7
"59,524",2020-12-20 22:57:45.751,00,"59,983",,AAAW1ZAAFAABjMTAA8
"59,550",2020-12-20 22:57:51.082,00,"60,009",,AAAW1ZAAFAABjMTAA9
"59,553",2020-12-20 22:57:51.518,00,"60,013",,AAAW1ZAAFAABjMTAA+
"59,563",2020-12-20 22:57:53.376,00,"60,022",,AAAW1ZAAFAABjMTAA/
"59,584",2020-12-20 22:57:56.916,00,"60,043",,AAAW1ZAAFAABjMTABA
"59,586",2020-12-20 22:57:57.05,00,"60,048",,AAAW1ZAAFAABjMTABB
"59,594",2020-12-20 22:57:59.897,00,"60,055",,AAAW1ZAAFAABjMTABC
"59,603",2020-12-20 22:58:00.887,00,"60,064",,AAAW1ZAAFAABjMTABD
"59,604",2020-12-20 22:58:00.849,00,"60,063",,AAAW1ZAAFAABjMTABE
"59,611",2020-12-20 22:58:02.605,00,"60,070",,AAAW1ZAAFAABjMTABF
"59,614",2020-12-20 22:58:03.19,00,"60,074",,AAAW1ZAAFAABjMTABG
"59,617",2020-12-20 22:58:04.309,00,"60,080",,AAAW1ZAAFAABjMTABH
"59,634",2020-12-20 22:58:06.995,00,"60,093",,AAAW1ZAAFAABjMTABI
"59,636",2020-12-20 22:58:07.486,00,"60,097",,AAAW1ZAAFAABjMTABJ
"59,641",2020-12-20 22:58:09.516,00,"60,101",,AAAW1ZAAFAABjMTABK
"59,648",2020-12-20 22:58:10.339,00,"60,109",,AAAW1ZAAFAABjMTABL
"59,652",2020-12-20 22:58:10.282,00,"60,111",,AAAW1ZAAFAABjMTABM
"59,676",2020-12-20 22:58:17.968,00,"60,140",,AAAW1ZAAFAABjMTABN
"59,683",2020-12-20 22:58:18.291,00,"60,143",,AAAW1ZAAFAABjMTABO
"59,701",2020-12-20 22:58:23.837,00,"60,161",,AAAW1ZAAFAABjMTABP
"59,706",2020-12-20 22:58:24.485,00,"60,167",,AAAW1ZAAFAABjMTABQ
"59,720",2020-12-20 22:58:27.62,00,"60,180",,AAAW1ZAAFAABjMTABR
"59,722",2020-12-20 22:58:27.544,00,"60,181",,AAAW1ZAAFAABjMTABS
"59,727",2020-12-20 22:58:29.818,00,"60,187",,AAAW1ZAAFAABjMTABT
"59,741",2020-12-20 22:58:31.862,00,"60,200",,AAAW1ZAAFAABjMTABU
"59,745",2020-12-20 22:58:33.209,00,"60,205",,AAAW1ZAAFAABjMTABV
"59,751",2020-12-20 22:58:34.736,00,"60,209",,AAAW1ZAAFAABjMTABW
"59,758",2020-12-20 22:58:36.497,00,"60,215",,AAAW1ZAAFAABjMTABX
"59,772",2020-12-20 22:58:40.389,00,"60,232",,AAAW1ZAAFAABjMTABY
"59,775",2020-12-20 22:58:41.285,00,"60,236",,AAAW1ZAAFAABjMTABZ
"59,785",2020-12-20 22:58:45.6,00,"60,245",,AAAW1ZAAFAABjMTABa
"59,792",2020-12-20 22:58:47.121,00,"60,251",,AAAW1ZAAFAABjMTABb
"59,795",2020-12-20 22:58:47.36,00,"60,254",,AAAW1ZAAFAABjMTABc
"59,799",2020-12-20 22:58:48.376,00,"60,259",,AAAW1ZAAFAABjMTABd
"59,803",2020-12-20 22:58:48.867,00,"60,264",,AAAW1ZAAFAABjMTABe
"59,811",2020-12-20 22:58:50.841,00,"60,270",,AAAW1ZAAFAABjMTABf
"59,816",2020-12-20 22:58:51.516,00,"60,276",,AAAW1ZAAFAABjMTABg
"59,820",2020-12-20 22:58:52.596,00,"60,279",,AAAW1ZAAFAABjMTABh
"59,821",2020-12-20 22:58:52.829,00,"60,282",,AAAW1ZAAFAABjMTABi
"59,834",2020-12-20 22:58:54.732,00,"60,294",,AAAW1ZAAFAABjMTABj
"59,842",2020-12-20 22:58:57.642,00,"60,302",,AAAW1ZAAFAABjMTABk
"59,847",2020-12-20 22:58:58.321,00,"60,307",,AAAW1ZAAFAABjMTABl
"59,852",2020-12-20 22:59:01.054,00,"60,312",,AAAW1ZAAFAABjMTABm
"59,857",2020-12-20 22:59:01.895,00,"60,318",,AAAW1ZAAFAABjMTABn
"59,863",2020-12-20 22:59:03.183,00,"60,323",,AAAW1ZAAFAABjMTABo
"59,880",2020-12-20 22:59:08.964,00,"60,341",,AAAW1ZAAFAABjMTABp
"59,884",2020-12-20 22:59:09.3,00,"60,347",,AAAW1ZAAFAABjMTABq
"59,887",2020-12-20 22:59:09.393,00,"60,345",,AAAW1ZAAFAABjMTABr
"26,008",2020-08-05 23:19:40.765,00,"26,376",,AAAW1ZAAFAABjMTABs
"59,888",2020-12-20 22:59:09.417,00,"60,348",,AAAW1ZAAFAABjMTABt
"59,893",2020-12-20 22:59:11.141,00,"60,353",,AAAW1ZAAFAABjMTABu
"59,896",2020-12-20 22:59:11.509,00,"60,354",,AAAW1ZAAFAABjMTABv
"59,898",2020-12-20 22:59:13.827,00,"60,358",,AAAW1ZAAFAABjMTABw
"59,901",2020-12-20 22:59:14.14,00,"60,361",,AAAW1ZAAFAABjMTABx
"59,911",2020-12-20 22:59:18.242,00,"60,372",,AAAW1ZAAFAABjMTABy
"59,914",2020-12-20 22:59:18.051,00,"60,373",,AAAW1ZAAFAABjMTABz
"59,928",2020-12-20 22:59:21.414,00,"60,388",,AAAW1ZAAFAABjMTAB0
"59,931",2020-12-20 22:59:22.252,00,"60,392",,AAAW1ZAAFAABjMTAB1
"59,937",2020-12-20 22:59:23.04,00,"60,397",,AAAW1ZAAFAABjMTAB2
"59,958",2020-12-20 22:59:29.379,00,"60,418",,AAAW1ZAAFAABjMTAB3
"59,968",2020-12-20 22:59:32.282,00,"60,428",,AAAW1ZAAFAABjMTAB4
"59,971",2020-12-20 22:59:32.807,00,"60,432",,AAAW1ZAAFAABjMTAB5
"59,982",2020-12-20 22:59:34.505,00,"60,443",,AAAW1ZAAFAABjMTAB6
"59,993",2020-12-20 22:59:35.661,00,"60,453",,AAAW1ZAAFAABjMTAB7
"59,994",2020-12-20 22:59:36.74,00,"60,455",,AAAW1ZAAFAABjMTAB8
"60,002",2020-12-20 22:59:38.239,00,"60,463",,AAAW1ZAAFAABjMTAB9
"60,004",2020-12-20 22:59:43.7,00,"60,464",,AAAW1ZAAFAABjMTAB+
"60,007",2020-12-20 22:59:53.426,00,"60,467",,AAAW1ZAAFAABjMTAB/
"60,008",2020-12-20 22:59:56.343,00,"60,468",,AAAW1ZAAFAABjMTACA
"60,012",2020-12-20 23:00:31.202,00,"60,472",,AAAW1ZAAFAABjMTACB
"60,013",2020-12-20 23:00:34.199,00,"60,473",,AAAW1ZAAFAABjMTACC
"60,025",2020-12-20 23:03:25.065,00,"60,485",,AAAW1ZAAFAABjMTACD
"60,030",2020-12-20 23:03:43.649,00,"60,490",,AAAW1ZAAFAABjMTACE
"60,033",2020-12-20 23:04:15.745,00,"60,493",,AAAW1ZAAFAABjMTACF
"60,035",2020-12-20 23:04:27.08,00,"60,495",,AAAW1ZAAFAABjMTACG
"60,037",2020-12-20 23:04:32.627,00,"60,497",,AAAW1ZAAFAABjMTACH
"60,047",2020-12-20 23:32:31.375,00,"60,509",,AAAW1ZAAFAABjMTACI
"60,050",2020-12-20 23:32:31.496,00,"60,515",,AAAW1ZAAFAABjMTACJ
"60,061",2020-12-20 23:32:31.753,00,"60,514",,AAAW1ZAAFAABjMTACK
"60,063",2020-12-20 23:32:32.613,00,"60,521",,AAAW1ZAAFAABjMTACL
"60,073",2020-12-20 23:32:34.333,00,"60,531",,AAAW1ZAAFAABjMTACM
"60,086",2020-12-20 23:32:37.384,00,"60,548",,AAAW1ZAAFAABjMTACN
"60,089",2020-12-20 23:32:37.309,00,"60,551",,AAAW1ZAAFAABjMTACO
"60,106",2020-12-20 23:32:40.648,00,"60,568",,AAAW1ZAAFAABjMTACP
"60,115",2020-12-20 23:32:41.567,00,"60,576",,AAAW1ZAAFAABjMTACQ
"60,127",2020-12-20 23:32:46.442,00,"60,587",,AAAW1ZAAFAABjMTACR
"60,132",2020-12-20 23:32:47.075,00,"60,592",,AAAW1ZAAFAABjMTACS
"60,136",2020-12-20 23:32:47.629,00,"60,596",,AAAW1ZAAFAABjMTACT
"60,138",2020-12-20 23:32:47.759,00,"60,597",,AAAW1ZAAFAABjMTACU
"60,145",2020-12-20 23:32:51.066,00,"60,605",,AAAW1ZAAFAABjMTACV
"60,168",2020-12-20 23:32:56.705,00,"60,628",,AAAW1ZAAFAABjMTACW
"60,172",2020-12-20 23:32:57.53,00,"60,632",,AAAW1ZAAFAABjMTACX
"60,185",2020-12-20 23:33:00.497,00,"60,646",,AAAW1ZAAFAABjMTACY
"60,197",2020-12-20 23:33:03.621,00,"60,657",,AAAW1ZAAFAABjMTACZ
"60,209",2020-12-20 23:33:06.153,00,"60,670",,AAAW1ZAAFAABjMTACa
"60,226",2020-12-20 23:33:09.157,00,"60,685",,AAAW1ZAAFAABjMTACb
"60,232",2020-12-20 23:33:10.963,00,"60,690",,AAAW1ZAAFAABjMTACc
"60,249",2020-12-20 23:33:15.686,00,"60,709",,AAAW1ZAAFAABjMTACd
"60,262",2020-12-20 23:33:17.504,00,"60,722",,AAAW1ZAAFAABjMTACe
"60,269",2020-12-20 23:36:20.664,00,"60,729",,AAAW1ZAAFAABjMTACf
"60,271",2020-12-20 23:36:33.07,00,"60,731",,AAAW1ZAAFAABjMTACg
"60,286",2020-12-20 23:38:31.491,00,"60,745",,AAAW1ZAAFAABjMTACh
"60,303",2020-12-22 20:49:49.027,00,"60,763",,AAAW1ZAAFAABjMTACi
"63,353",2020-12-23 11:54:27.232,00,"63,813",,AAAW1ZAAFAABjMTACj
"63,730",2021-08-22 21:53:30.695,00,"64,127",,AAAW1ZAAFAABjMTACk
"60,315",2020-12-22 23:44:55.158,00,"60,774",,AAAW1ZAAFAABjMXAAA
"60,336",2020-12-22 23:44:57.04,00,"60,796",,AAAW1ZAAFAABjMXAAB
"60,338",2020-12-22 23:44:58.347,00,"60,800",,AAAW1ZAAFAABjMXAAC
"60,354",2020-12-22 23:45:00.006,00,"60,814",,AAAW1ZAAFAABjMXAAD
"60,365",2020-12-22 23:45:01.219,00,"60,825",,AAAW1ZAAFAABjMXAAE
"60,385",2020-12-22 23:45:04.796,00,"60,846",,AAAW1ZAAFAABjMXAAF
"60,415",2020-12-22 23:45:09.002,00,"60,874",,AAAW1ZAAFAABjMXAAG
"60,432",2020-12-22 23:45:12.817,00,"60,893",,AAAW1ZAAFAABjMXAAH
