TEM_CODE,TEM_DATE_TIME,TEM_ACS_TRX_ID,TEM_DS_TRX_ID,TEM_ERRR_CMPN,TEM_ERRR_CODE,TEM_ERRR_DSCR,TEM_ERRR_DTLS,TEM_ERRR_MSSG_TYPE,TEM_MSSG_VRSN_NMBR,TEM_SDK_TRX_ID,TEM_TDS_SRVR_TRX_ID,TEM_3ST_CODE,TEM_CRT_CODE,ROWID
"2,817",2020-06-16 22:56:53.739,14a1d8f4-cb80-4446-a028-18a1d3da891b,2220e622-e5b2-4bd5-83ac-0b4a7da6d2f3,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,,,,AAAW1bAAFAABdX4AAc
"27,027",2020-11-19 13:14:20.694,faed2803-2709-4ff5-979e-12be5a1fad3a,02235bbf-397d-4c8a-aa89-6b4abd8dd1ee,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0|2.2.0,ARes,2.1.0,,219530bb-2a69-11eb-8441-eda847d1b38a,,,AAAW1bAAFAABdX4AAd
"27,038",2020-11-19 13:16:44.769,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,77a5d013-2a69-11eb-8441-93385ea8b009,,,AAAW1bAAFAABdX4AAe
"27,044",2020-11-19 13:16:49.295,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,7a1f82a8-2a69-11eb-8441-2139110e4f3c,,,AAAW1bAAFAABdX4AAf
"27,049",2020-11-19 13:16:52.808,,,S,101,Message not recognized,Invalid Message Type,ARes,2.2.0,,7c6c7fee-2a69-11eb-8441-a3a9606943a2,,,AAAW1bAAFAABdX4AAg
"2,737",2020-06-16 22:51:20.452,,,S,101,Message not recognized,Invalid Message Type,ARes,2.1.0,,7b7d5b8e-b01b-11ea-bf1a-191d1c7efd3c,,,AAAW1bAAFAABdX5AAB
"2,818",2020-06-16 22:56:53.823,24087e18-4747-4f31-ab47-ad0207221343,dc9b05b8-fd51-44f7-9f8f-97faf68919bd,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,,,,AAAW1bAAFAABdX5AAC
"2,822",2020-06-16 22:56:55.181,05227b9e-4a70-43fe-92f0-53e3df4ea458,10a45a90-57c4-47ef-8124-583f9890401f,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,,,,AAAW1bAAFAABdX5AAE
"2,874",2020-07-02 16:45:52.884,b87fe64e-ee64-4dbe-91a8-91fbe20b0fa7,383e5d4d-79b9-4727-9b4a-e86c2c958e41,S,102,Unsupported Message Version,Supported Message Versions are : 2.1.0,ARes,2.1.0,,1b2e9bab-bc7b-11ea-896e-0d5562fb8595,,,AAAW1bAAFAABdX5AAL
"2,721",2020-06-16 22:51:07.632,c1971841-e39c-48a0-9558-7dfa094aa6e2,b7c018f0-e413-463e-9c80-9c5bad69536d,S,301,Transaction Data Invalid,3DS Server Transaction ID is Invalid,ARes,2.1.0,,ab951163-5d8d-4335-b647-7831111695fb,,,AAAW1bAAFAABdX6AAA
"2,720",2020-06-16 22:51:07.233,706b384a-f135-4538-aa1d-720d912157b2,7d621a45-7a5f-47d5-9de6-e1440202fcc5,S,301,Transaction ID received is not valid for the receiving component,The Transaction ID received was invalid,ARes,2.1.0,,79f0a10b-b01b-11ea-bf1a-dbae0dc0f010,,,AAAW1bAAFAABdX6AAB
"2,730",2020-06-16 22:51:13.194,GHIJKLMN-OPQR-STUV-WXYZ-GHIJKLMNOPQR,22e6bdcf-9036-4225-b739-fbaa98dcaf94,S,301,transaction data invalid,3DS Server Transaction ID is Invalid,RReq,2.1.0,,76ca0d9d-b01b-11ea-bf1a-8306c16737e7,,,AAAW1bAAFAABdX6AAC
